pei,date_nc,nc_notice_type,nc_violation_1,nc_violation_2,nc_violation_3
EDEF5E59C647468D9CAD9F08A9283F9C,2015-02-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
05FF6266C98E4479925DB83841D4C2D0,2015-02-14T00:00:00Z,NFL - 9 - T (Termination / Eligibility),NA,NA,NA
2690D0F82E1D47459E1CA4AD6BE55CB4,2015-02-14T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
2690D0F82E1D47459E1CA4AD6BE55CB4,2015-02-14T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
8DC3B75B38AF4E82B55666291A258437,2015-02-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
FC0A7268B0984725B69629495AC42062,2015-02-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
4621A2069A0F44B781032361FDEBB61C,2015-02-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
6FBB167E3EEA4E26946B8736E5706D29,2015-02-16T00:00:00Z,NFL - ST (Shelter Termination),NA,NA,NA
7128988A135A4F6796AE0C494A6F46E5,2015-02-16T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),NA,NA,NA
B93EE74B12D4493BBD9063F632DC8832,2015-02-16T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),NA,NA,NA
DC8BF7C05C2E4ECA990E9AC8B5B3232F,2015-02-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
46531F2C41DD4C08BC5E067E5FAA1CB7,2015-02-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Participating,Rehousing Plan - Not Cooperating
71ADE48C1DD04618B1F826D9933D2BA8,2015-02-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
7B28F7EA861142FF8D297B3F85FB6EB7,2015-02-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
AB02618487B5459FBE480AC4A5828B85,2015-02-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
AFF12F75BEA0484892A40D1768BD9BAD,2015-02-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
F59A6B7EBD7B4DA69E2A6FEB45EE0768,2015-02-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
54EE9609A2ED4BC8A4BB1D54D5744619,2015-02-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
B5E78C6A283A4AE28C39D96DEAE2458A,2015-02-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
E3E6AEC54F154DA69E6D695E8F41D73C,2015-02-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
18E31CBB61D841EFB6352670140E0690,2015-02-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
8B8D9952524A41F29B7E7708E9400892,2015-02-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
97BB44A0F4C5411CA1E1BA3407F262AC,2015-02-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
B4427B60D1AD4BCB8C6D8632650E4213,2015-02-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
367F6BC35D9749D0A250C592A3B4B6EC,2015-02-21T00:00:00Z,NFL - ST (Shelter Termination),NA,NA,NA
D51581F14CC646A4A7E44FD69A146F17,2015-02-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
5EED2ABD9DFC4747B07D11C34E184AD8,2015-02-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
A0D849A9A67648E1A5878A627367F3EF,2015-02-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
47CAB123B11A4D24B5A0A300BA2591E1,2015-02-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
7B28F7EA861142FF8D297B3F85FB6EB7,2015-02-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
D4FADDB2973E4123A3A531B23B2F61D6,2015-02-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
246DF98EA23842A8908F36646E1CA232,2015-02-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
C3831DC0A90446DA96DAF78754744EF1,2015-02-24T00:00:00Z,NFL - ST (Shelter Termination),NA,NA,NA
2BCC02ED316945D6BE3689821E838D66,2015-02-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
2D95627587C04822BA10A9BAF0100705,2015-02-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
43F29284F6AF473DAA7DE91F6A9435AF,2015-02-25T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
5BCB11AF6134405BA1BA01F88C601C96,2015-02-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
F311A81145B44DAFBFFF3C4CEC8D8558,2015-02-26T00:00:00Z,NFL - ST (Shelter Termination),NA,NA,NA
2CC717979499467C894E234F893380B5,2015-02-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
8B7CC8E72452439A9DD990E980B1E504,2015-02-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
D86D24506E764C818615D702331201AD,2015-02-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2D128EAD75BC48E9A05993CBE68096B3,2015-03-01T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),NA,NA,NA
F311A81145B44DAFBFFF3C4CEC8D8558,2015-03-01T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
82CB4AD0E4A24E7CA75F75C7EE83110B,2015-03-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
AB84B4C6F32646CEA1489490C0DB7FB2,2015-03-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E892B183CFEB47049E05DEC738AA71CD,2015-03-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
3B23184A795E4B82BEFD195B9E109821,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Rehousing Plan - Not Participating,NA
49EFEE715CFB4077B7266C2296DBFBE2,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
5342EDA510BC444484AA20B8362486BB,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
55072A8BCB4149C28D65F4EDAFAB8A75,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
6EBDEF5AD9254B6D8175ECFB48764E6A,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
9D10308FEEF34053A3782B10204F47C6,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
BBA7498B1E114AC084682583D3484825,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FBA5DCAD637C41CE8F47EB19DAF8AA18,2015-03-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
464EB585C8924487A17A7C663AA16099,2015-03-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
BA5A6301229E4F038F55920031D23AB1,2015-03-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
FA74F315EC34471CB3A82895FD259ECC,2015-03-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
0068E12860864E7080CE40F100E5F5A0,2015-03-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
25C73A8BF15048E99691BA8BE6AB7AFF,2015-03-06T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),NA,NA,NA
464EB585C8924487A17A7C663AA16099,2015-03-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B13E3E4DEB1A4AB5A8A53F896A08BB6C,2015-03-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
F99EBA928BA140E1B053BD586B697C89,2015-03-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,Rehousing Plan - Not Cooperating,NA
291528F05E7F44BCB81F729816A32BD6,2015-03-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
1E7D37DCD023414D87065966AC960DBF,2015-03-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Health & Safety,NA,NA
DC7FD1A0A12F474FB9FA9183BFEF3670,2015-03-08T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
07107A8B4708405DB7B474A28CB3BBBE,2015-03-10T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
4531F21D374B4661B496B1AD14290741,2015-03-10T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
90019DA6731841BFB15707BC51D8CB89,2015-03-10T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
99E08E837EBC470E8B88F7A32D587CE8,2015-03-10T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A44892EC42AD47138CD2913F4A45C4D7,2015-03-10T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,Rehousing Plan - Not Cooperating,NA
E6C5A0D7155F498498D1072E5738ECAE,2015-03-10T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
63B6AE3C991E429B8BF1C74F16DE64F8,2015-03-11T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
22A013BD5CB74B65B2DB4A386B119AD2,2015-03-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
67E573ABEA9B4880A45CD0AEA948F2DA,2015-03-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A8F0B9C9DB414F92AD83940B23650F2C,2015-03-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
330BE178870843F69DDE227A631627CF,2015-03-14T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
81B521F3DB1241A0A5D4A4B41AD070D6,2015-03-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
8C953608E1B049CF9D94E944B2DC22B0,2015-03-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
946F813D94674A5F8D17AC5B9090A7DF,2015-03-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
370A23BF854643B1B7071901061BFBD6,2015-03-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
1FCE417E30F24962911C880110A4481B,2015-03-18T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
65AFCE64EC7641608B8853D61570EBF2,2015-03-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
75941B189E444CDB9A67F00A380AFB0C,2015-03-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
7625E24274F14885B9A57391BAACA63B,2015-03-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,Rehousing Plan - Not Cooperating,NA
091262D84E5F4D60BA99A8E8F1AEE5B8,2015-03-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
12429D0496D44E11BD07B445C310A7D7,2015-03-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
49EFEE715CFB4077B7266C2296DBFBE2,2015-03-20T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
C9054C8D1C564A5A8A01DD13C6471155,2015-03-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
42D007D0C272476C829BBC64C7244D08,2015-03-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
8B7CC8E72452439A9DD990E980B1E504,2015-03-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
63B6AE3C991E429B8BF1C74F16DE64F8,2015-03-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
64DAF86971634C4287DEE67E15681B54,2015-03-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
EDEBBD3AA40F41EF87CDF2868F8144AB,2015-03-23T00:00:00Z,NA,Rule Violation,NA,NA
0848B368D8DB4AA5BA8428ED81EA997B,2015-03-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Health & Safety,NA,NA
9DD4D858ED874702BCA1792915E5B3A3,2015-03-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A811E4F840394AEEAA79C3E9B4B09AEA,2015-03-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E3386F879E4943FEB2144D1557C7EDEF,2015-03-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F565D3AC5A654ACB8F77221157B54D9C,2015-03-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
00C340D4B557428CBC146A708739D892,2015-03-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
DD0397F9A60C490F9F9B01FFFC8B6888,2015-03-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E3DF910FFC654CA7B6B8E106D30239C1,2015-03-26T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
E2EAA5C00D3A4E5EB0814861832F097B,2015-03-27T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
85E096F2272649D4AE47F98FF1C11675,2015-03-28T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
A811E4F840394AEEAA79C3E9B4B09AEA,2015-03-29T00:00:00Z,NFL - 9 - T (Termination / Eligibility),NA,NA,NA
2BCC02ED316945D6BE3689821E838D66,2015-03-30T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),NA,NA,NA
40F3EB0D87354C0B8102A5FFE01592B9,2015-03-30T00:00:00Z,NFL - ST CA (Shelter Termination / Criminal Activity),NA,NA,NA
69F9167B0A70494B959C6F5327D8C8B0,2015-03-31T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
12429D0496D44E11BD07B445C310A7D7,2015-04-01T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
288283EDCDC043C9B7CD92DB29B4FC74,2015-04-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
5F0C5B61FA164F0BBC732E3C02DADDC3,2015-04-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
DE49E091B8834E78AAA6DF7D55AC848C,2015-04-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
E3386F879E4943FEB2144D1557C7EDEF,2015-04-01T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
88E5DC035ADB41BC89C9C8EBC85AA598,2015-04-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
9F5840A90F014A2BBBBB0B53C4ACBD8A,2015-04-02T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B543358544DF4A1C94478B6EEEA03867,2015-04-03T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Health & Safety,NA,NA
2CCB5AF1E42847ADBAD30CB916D7E3A6,2015-04-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
7219F0E716FE4E079913C16922D989FE,2015-04-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
F9E0946BFB3B404E96D7FF31F56CFD10,2015-04-04T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
BD899A1CCB724634AEB374100FCA203E,2015-04-05T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
5A8A792213F44488A105820621FB6F97,2015-04-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
6E2C58FC40964741978FD32CEF49EAD7,2015-04-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
85E096F2272649D4AE47F98FF1C11675,2015-04-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
B6A4896F0175449FBE2B9A0CFDDCB4ED,2015-04-06T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
FA74F315EC34471CB3A82895FD259ECC,2015-04-07T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
10501530A2F341FFB4A036ABBA8739EE,2015-04-09T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
80458AE541AD400FBB0137BDED90B84F,2015-04-09T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
9FD85A41AB0E454FBED2554EA6BD32FF,2015-04-09T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
A54E28F418D84434A5245A99C7A4BDF7,2015-04-09T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
0359A1941B7945A1AAD3A27524B6596B,2015-04-10T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
79AF23D0E63A45889D056286D09B7AC4,2015-04-12T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
8DC3B75B38AF4E82B55666291A258437,2015-04-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
9DD4D858ED874702BCA1792915E5B3A3,2015-04-13T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
9F82165F1C344509A68BDADA1D9F6F93,2015-04-13T00:00:00Z,NFL - ST (Shelter Termination),Rule Violation,NA,NA
FEB3C4EC4D7C4D8DB5CFC45CB595187A,2015-04-13T00:00:00Z,NFL - ST (Shelter Termination),Rehousing Plan - Not Participating,NA,NA
0F4CC16F9E134E76960B45EB247DE1A5,2015-04-14T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
352A8813C38A455F8815D20B281EC647,2015-04-14T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
CB8E5D18D5FC45C69BF28DFBCD19F57C,2015-04-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
EAD7BD34452740358EEC7D38A97D4C4B,2015-04-15T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
05D7C67977AB48229937DCF6E7C3F929,2015-04-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
0CB00393DD4E4D79AF2A82ED505E82AF,2015-04-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),NA,NA,NA
97614719CD08442989080A345AA53666,2015-04-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Health & Safety,NA,NA
97BB44A0F4C5411CA1E1BA3407F262AC,2015-04-16T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
10F9B872E330447DAE41CAB0B06570DD,2015-04-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
AAB615900B8A4EAF80CCC029A466E44B,2015-04-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
F78281CAA17C4B64B40F49686D5868B2,2015-04-17T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
2BCC02ED316945D6BE3689821E838D66,2015-04-18T00:00:00Z,NFL - 9 - T (Termination / Eligibility),NA,NA,NA
3090595DCED54856A6F884FB77FC767A,2015-04-18T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
BDBCDEA58D7847B3AD1352097AFC7EE3,2015-04-19T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
273F5A2CB0AA47CA955CFE3210E289AD,2015-04-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
2822CF833B724007A4D5C19C6740A9B7,2015-04-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
4E61CE84E5634F548781E48CAA3EDC52,2015-04-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
B1415A2A5A1B4337AABC46D519CC4542,2015-04-20T00:00:00Z,NA,Rule Violation,NA,NA
E4826462DC934A2A8F263C8755C07801,2015-04-20T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
23696B02B75144BFA13E5D2703F14B91,2015-04-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,Health & Safety,NA
7CB4E18E57CE4E0A9C6E78B1EBF5799E,2015-04-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
939D9843A7E14C3289CEBAB0CBB58FA7,2015-04-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
FEB3C4EC4D7C4D8DB5CFC45CB595187A,2015-04-21T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Cooperating,NA,NA
1491ABEEF41740098E3BE1DE4355EE7A,2015-04-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rehousing Plan - Not Participating,NA,NA
F9499A48DDE64BE6BC053E2A15CAD908,2015-04-22T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Health & Safety,NA,NA
116D30AD588E4280B1324017C6A0234B,2015-04-23T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Rule Violation,NA,NA
3CEABB695F2E4637B42D5EB23D62F051,2015-04-24T00:00:00Z,TES - NN (Temporary Emergency Shelter - Notice of Non-Compliance),Health & Safety,NA,NA
